"track_artist","artist_id","genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","explicit","popularity","track_name","track_id"
"Humble Pie","2CxLP749mup3ncPrXgCnvU","['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock', 'southern rock']",0.457,0.319,7,-14.986,1,0.0853,0.136,0.238,0.441,0.585,146.154,189400,"False",1,"Black Coffee","6AKaBRxSG7NU2uKilgwaKC"
"Humble Pie","2CxLP749mup3ncPrXgCnvU","['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock', 'southern rock']",0.393,0.265,0,-13.975,0,0.0592,0.149,0.00183,0.0996,0.576,181.954,244667,"False",0,"I Believe To My Soul","2ESqZhToCb9ZgXfUpU7fKG"
"Humble Pie","2CxLP749mup3ncPrXgCnvU","['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock', 'southern rock']",0.357,0.528,7,-14.639,1,0.0464,0.00308,0.163,0.0705,0.408,179.586,194440,"False",0,"Beckton Dumps","7juKcnY25nLkssQTRzAdxs"
"Humble Pie","2CxLP749mup3ncPrXgCnvU","['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock', 'southern rock']",0.523,0.663,9,-9.365,1,0.065,0.296,0.00038,0.37,0.556,126.904,318133,"False",1,"Thunderbox","4rWtLpFwLjWdTd8j9hj8zA"
"Humble Pie","2CxLP749mup3ncPrXgCnvU","['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock', 'southern rock']",0.771,0.464,5,-11.714,0,0.0858,0.553,0.26,0.239,0.735,116.52,166667,"False",0,"Ninety-Nine Pounds","4BLlTwu6My5YOPsJ6uvTNb"
"Humble Pie","2CxLP749mup3ncPrXgCnvU","['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock', 'southern rock']",0.441,0.721,7,-10.921,1,0.0455,0.00341,0.0135,0.409,0.635,129.689,172627,"False",0,"Street Rat","18hVHwmMQFtHif1m59AoSv"
"Humble Pie","2CxLP749mup3ncPrXgCnvU","['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock', 'southern rock']",0.451,0.46,10,-15.396,1,0.0671,0.123,2.85e-05,0.167,0.625,143.323,187840,"False",0,"Road Hog","4EmXx4wGm6Nm1ckNFbYZVF"
"Humble Pie","2CxLP749mup3ncPrXgCnvU","['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock', 'southern rock']",0.427,0.57,2,-11.367,1,0.0301,0.144,0.000838,0.281,0.432,79.875,241907,"False",0,"Rain","6b7EZu5lybwv2o938aMd8l"
"Daniel Eli","14Tm6AC4ywxIkuMpOCpo31","[]",0.583,0.678,6,-8.283,0,0.0331,0.00559,0.00128,0.375,0.594,120.016,198000,"False",14,"In Your Hands","19qS1xpa9qFA9ME7A3EHwY"
"Culture Cutters","6X476Gf0SutcqLHLzv0YyM","[]",0.588,0.301,2,-13.391,1,0.0257,0.897,0.00907,0.142,0.316,89.963,177946,"False",3,"Orion in the Sky","4MDMN0CZQnKn3BrsI16CZq"
"Culture Cutters","6X476Gf0SutcqLHLzv0YyM","[]",0.173,0.15,9,-16.888,1,0.0358,0.954,0.57,0.123,0.187,89.608,165512,"False",3,"Instrumental Interjection","6TtuGHGYrXnikm1oCgJSST"
"Culture Cutters","6X476Gf0SutcqLHLzv0YyM","[]",0.409,0.13,7,-15.557,0,0.0329,0.989,0.931,0.178,0.357,79.872,161724,"False",3,"Climb That Mountain","2zEPRwgJkspiyw3XKXnd5t"
"Culture Cutters","6X476Gf0SutcqLHLzv0YyM","[]",0.0676,0.279,11,-15.232,0,0.0432,0.82,0.817,0.589,0.0583,73.774,197538,"False",3,"Innocent","0j8pef3O0Sey5FPYFYaYBd"
"Culture Cutters","6X476Gf0SutcqLHLzv0YyM","[]",0.0625,0.252,4,-14.935,1,0.0387,0.923,0.744,0.281,0.0476,54.941,208771,"False",3,"Truth or Religion","0qzQtJAaWz8dJoRl8LmYKa"
"Culture Cutters","6X476Gf0SutcqLHLzv0YyM","[]",0.308,0.163,7,-16.887,1,0.0425,0.978,0.746,0.254,0.171,109.642,191425,"False",3,"Sono","1JoRSmch0UmyTMQg3AvPyK"
"Culture Cutters","6X476Gf0SutcqLHLzv0YyM","[]",0.203,0.169,5,-15.108,0,0.0345,0.876,0.893,0.0916,0.233,66.748,167732,"False",3,"Cutting Through the Tape","4PxIJLf8oYV4ltGRJI87MY"
"Culture Cutters","6X476Gf0SutcqLHLzv0YyM","[]",0.237,0.216,0,-15.672,1,0.0327,0.875,0.71,0.178,0.129,89.65,199314,"False",3,"Doubting Yourself","3tdPfGzeNKu8Ph1rGhZKS5"
"Culture Cutters","6X476Gf0SutcqLHLzv0YyM","[]",0.147,0.152,1,-17.242,1,0.0363,0.944,0.646,0.0732,0.0756,79.84,163918,"False",3,"Remastering Your Life","0V5ueH26T8jroeXi4qygG2"
"Culture Cutters","6X476Gf0SutcqLHLzv0YyM","[]",0.147,0.339,9,-15.541,0,0.039,0.825,0.727,0.341,0.115,137.954,190563,"False",3,"To the East","4eXpQTIgalhcDDkIJj3awp"
"King South","5OASGjcRSVU0IAS1nf7VHe","['alabama rap']",0.781,0.733,9,-6.052,1,0.175,0.00242,2.05e-05,0.316,0.875,139.999,164941,"False",5,"Booty For Me","5COZPJrtFdKWSop1DcCBXu"
"King South","5OASGjcRSVU0IAS1nf7VHe","['alabama rap']",0.61,0.682,7,-6.691,0,0.099,0.00975,0,0.195,0.772,81.976,200763,"False",5,"Front Door","0xwRa6pJ4dDA28GCfjR4VC"
"King South","5OASGjcRSVU0IAS1nf7VHe","['alabama rap']",0.713,0.314,6,-8.09,0,0.0393,0.000372,5.05e-06,0.0946,0.547,149.988,230437,"False",12,"Love Ballad","3pjczOFJtaDMv8wiGT5Q03"
"Leon Chavis And The Zydeco Flames","6xfr4dc9rEAg5A9XChCGbv","['zydeco']",0.675,0.791,0,-3.679,1,0.0874,0.0355,0,0.0729,0.796,158.113,211931,"False",14,"In My Feelings (Zydeco Edition)","3jEE05WvS9Btz577wTTHhQ"
"Finestyle","7yctVa4BppKi6Cg1TVAv3J","[]",0.769,0.314,0,-12.367,1,0.0688,0.000793,0.626,0.147,0.435,144.037,120500,"False",13,"Cannabis","4URdqbduCU7KCRfD8oYOte"
"Finestyle","7yctVa4BppKi6Cg1TVAv3J","[]",0.799,0.494,10,-13.662,1,0.104,0.0555,0.857,0.174,0.497,127.998,195469,"False",14,"5g Tower","79WQPYT72qBzkjHKkmJvHE"
"Finestyle","7yctVa4BppKi6Cg1TVAv3J","[]",0.72,0.531,2,-10.541,1,0.214,0.00654,0.912,0.0395,0.584,83.03,163381,"False",14,"Road Trip","1JE2T80tpoRcw5544kQIBy"
"Finestyle","7yctVa4BppKi6Cg1TVAv3J","[]",0.738,0.286,4,-11.922,0,0.421,0.000543,0.824,0.113,0.708,160.041,156336,"False",14,"Landfall","4WmB9g7eGBlBiP3bQTbmDh"
"Finestyle","7yctVa4BppKi6Cg1TVAv3J","[]",0.806,0.316,5,-11.57,1,0.0331,0.0348,0.882,0.0834,0.576,124.991,123286,"False",14,"Halloween - Instrumental","3yztr4kpM7F0UCSAifL6vS"
"Finestyle","7yctVa4BppKi6Cg1TVAv3J","[]",0.698,0.714,7,-7.943,1,0.0556,5.37e-05,0.886,0.589,0.537,130.002,177486,"False",14,"Tuff Stuff","2YJAH25V1YUHbrehTKqAI2"
"Fatty StillKountin","23lWZnBuUmyer7dsfL3lbc","[]",0.661,0.615,5,-6.563,1,0.356,0.231,0,0.121,0.639,169.868,192724,"True",3,"Chains On","2wWwhNdfgax64QfjGyVsnY"
"Fatty StillKountin","23lWZnBuUmyer7dsfL3lbc","[]",0.836,0.739,1,-5.233,1,0.294,0.0438,0,0.0827,0.692,144.996,203113,"True",6,"1st to 5th","6dWEBwDP9zQgCASpMMd4j8"
"Fatty StillKountin","23lWZnBuUmyer7dsfL3lbc","[]",0.724,0.493,10,-11.276,0,0.345,0.212,0,0.122,0.621,86.903,154667,"True",4,"Shit Talk","3JPLslZ7rNBjph97a3NRbh"
"Fatty StillKountin","23lWZnBuUmyer7dsfL3lbc","[]",0.711,0.631,7,-11.377,0,0.346,0.0278,0,0.113,0.747,169.989,174752,"True",1,"Zip Sum","4HJHpmjljG5SBxxfvvrh4d"
"Fatty StillKountin","23lWZnBuUmyer7dsfL3lbc","[]",0.797,0.39,1,-11.946,1,0.529,0.0175,0,0.0815,0.674,130.03,184690,"True",2,"Trenches","4sNiCX6AJNqq8wM5qkI0ii"
"Fatty StillKountin","23lWZnBuUmyer7dsfL3lbc","[]",0.771,0.561,6,-10.491,0,0.153,0.122,0,0.117,0.656,119.957,217012,"True",1,"Last Route","5rm51OZZBoxjPBUwtS7sC3"
"Fatty StillKountin","23lWZnBuUmyer7dsfL3lbc","[]",0.799,0.527,2,-12.117,1,0.353,0.102,0,0.045,0.297,94.971,185015,"True",1,"Kount Up","2i54YMUJsUNz6feDMlpyjY"
"Fatty StillKountin","23lWZnBuUmyer7dsfL3lbc","[]",0.843,0.521,11,-9.179,0,0.191,0.262,0,0.107,0.641,125.028,154504,"True",2,"Burrito","6MIKwMHJ3zFVINKPYpLG6G"
"Fatty StillKountin","23lWZnBuUmyer7dsfL3lbc","[]",0.751,0.575,2,-6.506,1,0.426,0.154,0,0.306,0.462,138.937,187314,"True",3,"Un Huh","0EuqVYazXRKXu7cCDMFKFH"
"Fatty StillKountin","23lWZnBuUmyer7dsfL3lbc","[]",0.788,0.649,1,-7.478,1,0.228,0.354,0,0.192,0.606,129.922,195929,"True",1,"Racks","6UyRcpBE74h8uS8zcWqscS"
"Fatty StillKountin","23lWZnBuUmyer7dsfL3lbc","[]",0.593,0.457,8,-12.909,1,0.576,0.24,0,0.294,0.588,110.675,193512,"True",0,"In Due Time","4tJJqM99Ne9YECWNRXFVkC"
"Fatty StillKountin","23lWZnBuUmyer7dsfL3lbc","[]",0.825,0.721,0,-6.487,1,0.177,0.0147,0,0.0919,0.727,120.018,208467,"True",1,"Purge","0Md9wO6svFT9h0eUiG3jN4"
"Fatty StillKountin","23lWZnBuUmyer7dsfL3lbc","[]",0.721,0.79,7,-5.722,1,0.13,0.141,0,0.139,0.371,99.967,116029,"True",1,"Snow n the Bluff","1aq7OuOkcicu7zc9vEo1jj"
"Fatty StillKountin","23lWZnBuUmyer7dsfL3lbc","[]",0.691,0.532,9,-10.308,1,0.376,0.62,0,0.0711,0.594,95.308,173232,"True",0,"Alone","2jbYTczz83ahrNXbCEKfFU"
"Fatty StillKountin","23lWZnBuUmyer7dsfL3lbc","[]",0.711,0.674,1,-7.274,1,0.244,0.21,0,0.331,0.353,90.979,295680,"True",1,"Message","2l9n69rSclxqKgiWDLlOlz"
"Chuck","6VdSwzOeH5cqrYMeDJd20L","[]",0.634,0.553,1,-12.501,1,0.372,0.0145,0,0.117,0.23,155.145,166876,"True",14,"Reasons I'm the Villain","3DNxvI6oeSxIj20Wd92ubw"
"Chuck","6VdSwzOeH5cqrYMeDJd20L","[]",0.737,0.349,0,-14.391,0,0.2,0.526,0.000328,0.158,0.22,135.01,149333,"False",14,"Gold Links","4Lb7bw848hqvTctHR394rT"
"Chuck","6VdSwzOeH5cqrYMeDJd20L","[]",0.786,0.398,8,-8.808,1,0.209,0.396,0.000596,0.194,0.108,119.963,152000,"True",14,"Home Run","6LF9CW7Ym1I6fGdrbTrePP"
"Chuck","6VdSwzOeH5cqrYMeDJd20L","[]",0.779,0.26,6,-15.023,0,0.102,0.223,0.000161,0.197,0.316,130.065,164308,"True",14,"Glorious","3Tp2gQ2Ng4LUl0d6agoPpZ"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.525,0.84,7,-9.039,1,0.0557,0.111,3.75e-05,0.25,0.852,160.444,246600,"False",1,"Fire","2xwcJv7a7nyE5IsTEnvhot"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.638,0.738,4,-7.887,0,0.0422,0.0524,0.00414,0.161,0.785,91.978,394960,"False",1,"Give You All The Love (Inside Of Me)","4GABdMI4X7yNJkL6sjGWLB"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.585,0.766,5,-9.065,1,0.0718,0.0773,3.72e-05,0.746,0.96,91.739,262867,"False",2,"Baby Love","0pDYmO3kDUxiWlMYjqKlQq"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.705,0.856,9,-7.778,1,0.0418,0.00545,5.29e-06,0.142,0.452,126.744,204240,"False",1,"Piece Of The Rock","02iFzs0cNtHBehHQjPssg7"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.644,0.875,9,-9.212,0,0.0375,0.0232,0.14,0.132,0.68,119.467,253933,"False",0,"Dis Go Dis Way, Dis Go Dat Way","7vmgVqSr73vVWONyM0bhcD"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.614,0.909,2,-7.767,1,0.0549,0.000913,0.000965,0.0515,0.503,90.251,280400,"False",5,"Mickey's Monkey","0NvTlrd5S2iczkQtT02aeT"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.79,0.741,0,-7.677,1,0.0535,0.193,1.55e-05,0.173,0.914,105.306,241800,"False",0,"Can't Fight the Feeling","5es1H3v51Ow6TtUSQl1NK1"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.857,0.723,4,-7.875,1,0.0377,0.0342,7.12e-05,0.0661,0.945,126.044,237467,"False",0,"Watch My Stylin'","0vzKWZdT1PXRFfCt60bZms"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.797,0.691,7,-10.247,1,0.0326,0.029,0.0356,0.0949,0.963,100.043,257133,"False",1,"Don't Wanna Come Back","1nk3jNePb9tGmboVtDPkOK"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.593,0.46,4,-10.688,0,0.0571,0.503,0.000497,0.559,0.507,71.633,289227,"False",5,"Love Changes","7FbhbTqDbdZtL64ZoBxxWg"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.395,0.779,7,-8.938,1,0.0744,0.000179,0.165,0.173,0.761,164.602,262093,"False",0,"Movin' On","0SsRfqQekmaEUto2FbuiKs"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.573,0.687,9,-7.805,1,0.0294,0.000479,1.3e-05,0.184,0.688,106.512,228333,"False",0,"Evolution","1XOgmxLbIONwqHf5JUKjgI"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.735,0.689,9,-10.016,0,0.0361,0.00909,0.000351,0.0405,0.961,140.917,255133,"False",2,"Secret Service","5zz3DSPW1b5sdQcMrronbI"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.617,0.779,0,-9.42,1,0.0352,0.00518,0.171,0.124,0.743,137.992,221027,"False",2,"What Kind of Fool","6jpK6727cH09CjyuLCRJMU"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.739,0.592,11,-11.762,0,0.032,0.161,0.0208,0.069,0.648,94.107,241293,"False",2,"Love Me Too","2Xztsm6ppcCON7g4A8Bm30"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.417,0.185,2,-11.253,1,0.0288,0.652,0,0.416,0.2,76.318,102840,"False",1,"Strawberry Fields Forever - Live","7v3NIY0gzvUSgOsaEIziMK"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.573,0.868,1,-8.562,1,0.0754,0.0219,0.00813,0.976,0.398,132.709,319600,"False",0,"Somebody To Love - Live","3g4xkY4EfIaHRpxtfkxGhh"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.46,0.914,9,-7.891,1,0.0697,0.00398,0.08,0.924,0.183,136.644,306360,"False",0,"Piece Of The Rock - Live","5QKWZFS5ASA5V8uTz8UWYY"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.511,0.873,5,-11.291,0,0.0608,0.00188,0.293,0.989,0.792,159.112,253067,"False",0,"Fire - Live","3Ze6PDA8J69WjmG00UNQ9e"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.289,0.91,9,-11.084,0,0.13,0.0029,0.0998,0.98,0.578,187.799,363000,"False",0,"Mickey's Monkey - Live","4RAjHps7Emas4wYaRMfRIN"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.529,0.827,6,-12.635,0,0.077,0.0189,0.0494,0.985,0.325,103.255,390133,"False",0,"Give You All The Love - Live","2Q5to4a8XhwW3qcEVRrhNV"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.578,0.746,0,-12.054,1,0.0698,0.104,0.00043,0.594,0.679,97.177,252027,"False",0,"Baby Love - Live","0u11huz4HFRpn0w5QBmYJ6"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.524,0.522,0,-13.309,1,0.0885,0.344,0.000238,0.977,0.566,144.221,319107,"False",1,"Love Changes - Live","5TMi6XV46PnhfWbIrdwoaI"
"Mother's Finest","3csSQdDVhJlP3BUOoZ2N2H","['funk rock']",0.636,0.899,9,-13.756,0,0.0348,0.0156,0.0793,0.684,0.647,116.372,209093,"False",0,"Don't Wanna Come Back - Live","6FGERDdeNGt9UKPmV0pfFq"
"Q Da Fool","17kq4sCvn1nVcVvWV9Ribi","['dmv rap', 'vapor trap']",0.768,0.56,2,-7.695,1,0.434,0.0759,0,0.295,0.314,114.813,209003,"True",14,"Into It","36yO5TKzBMK9SlZdsj99JH"
"Chuck","6VdSwzOeH5cqrYMeDJd20L","[]",0.634,0.553,1,-12.501,1,0.372,0.0145,0,0.117,0.23,155.145,166876,"True",14,"Reasons I'm the Villain","3DNxvI6oeSxIj20Wd92ubw"
"Chuck","6VdSwzOeH5cqrYMeDJd20L","[]",0.737,0.349,0,-14.391,0,0.2,0.526,0.000328,0.158,0.22,135.01,149333,"False",14,"Gold Links","4Lb7bw848hqvTctHR394rT"
"Chuck","6VdSwzOeH5cqrYMeDJd20L","[]",0.786,0.398,8,-8.808,1,0.209,0.396,0.000596,0.194,0.108,119.963,152000,"True",14,"Home Run","6LF9CW7Ym1I6fGdrbTrePP"
"Chuck","6VdSwzOeH5cqrYMeDJd20L","[]",0.779,0.26,6,-15.023,0,0.102,0.223,0.000161,0.197,0.316,130.065,164308,"True",14,"Glorious","3Tp2gQ2Ng4LUl0d6agoPpZ"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.541,0.556,9,-13.506,0,0.0505,0.477,0.413,0.185,0.48,112.138,158571,"False",14,"Bogeyman","2yybKwL3NUKWcdNfMBzgxy"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.79,0.942,7,-10.115,1,0.0406,0.0513,0.902,0.122,0.922,120.057,178000,"False",14,"J Dance","1nw99S1jWc6DROSnLvE7y6"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.654,0.277,9,-15.698,0,0.0326,0.901,0,0.0912,0.763,58.001,149483,"False",14,"A Shattered Scene","1VqNn4EOhhCKB3igxBfja5"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.701,0.489,4,-7.393,1,0.0275,0.21,0.000246,0.328,0.422,137.976,191694,"False",14,"I Did This All Myself","6BfgumwFGzAlokPoD8lNlJ"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.792,0.575,4,-9.135,1,0.0301,0.301,0,0.229,0.749,116.008,200006,"False",14,"This State of Mind","2LAiGhehcdfuFIadPwmbZn"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.775,0.587,7,-11.894,1,0.0279,0.0628,0.715,0.0455,0.966,109.291,116000,"False",14,"Your Friend","18DRpOO5qj8z6E1TTUrPD4"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.633,0.173,4,-15.538,1,0.0386,0.817,0.821,0.103,0.365,120.3,156000,"False",14,"Vintage Grapes","7aIsSdAFcmxXfaxLEmvScm"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.712,0.377,11,-15.696,0,0.0354,0.385,0.000146,0.278,0.484,116.141,155172,"False",14,"The Nights a Song","20yl3FIEIVzyxO6FyGaomn"
"Chuck","6VdSwzOeH5cqrYMeDJd20L","[]",0.634,0.553,1,-12.501,1,0.372,0.0145,0,0.117,0.23,155.145,166876,"True",14,"Reasons I'm the Villain","3DNxvI6oeSxIj20Wd92ubw"
"Chuck","6VdSwzOeH5cqrYMeDJd20L","[]",0.737,0.349,0,-14.391,0,0.2,0.526,0.000328,0.158,0.22,135.01,149333,"False",14,"Gold Links","4Lb7bw848hqvTctHR394rT"
"Chuck","6VdSwzOeH5cqrYMeDJd20L","[]",0.786,0.398,8,-8.808,1,0.209,0.396,0.000596,0.194,0.108,119.963,152000,"True",14,"Home Run","6LF9CW7Ym1I6fGdrbTrePP"
"Chuck","6VdSwzOeH5cqrYMeDJd20L","[]",0.779,0.26,6,-15.023,0,0.102,0.223,0.000161,0.197,0.316,130.065,164308,"True",14,"Glorious","3Tp2gQ2Ng4LUl0d6agoPpZ"
"John Van Ness","4V01ryutv1MyRoR36YvY0D","[]",0.527,0.385,9,-12.483,1,0.0351,0.0851,0.867,0.19,0.32,79.633,311522,"False",3,"Calmer Heads Will Prevail","6phEloiNt961Ny4xoxffOr"
"John Van Ness","4V01ryutv1MyRoR36YvY0D","[]",0.664,0.619,1,-7.587,1,0.0431,0.00556,9.54e-06,0.0815,0.647,106.069,199860,"False",3,"Red Flag White Flag","232tFKBwnRhEKNOMisKUbT"
"John Van Ness","4V01ryutv1MyRoR36YvY0D","[]",0.57,0.529,11,-7.973,0,0.0363,0.000337,0,0.0917,0.434,82.151,239586,"False",3,"Clarity","5hdq3iBAOhr1uAH6A1T5SD"
"John Van Ness","4V01ryutv1MyRoR36YvY0D","[]",0.394,0.571,9,-9.6,0,0.0377,0.00684,0.12,0.286,0.307,167.98,234057,"False",3,"Rest the of the Night","7bGBpGKS7WGNYj95PbPVRf"
"John Van Ness","4V01ryutv1MyRoR36YvY0D","[]",0.514,0.362,2,-10.772,1,0.028,0.0395,0.0119,0.369,0.375,78.108,260232,"False",3,"Magic","055UhfKitZbiYSWG6PcRex"
"John Van Ness","4V01ryutv1MyRoR36YvY0D","[]",0.733,0.502,7,-10.092,0,0.105,0.498,0.871,0.0801,0.559,73.977,219062,"False",3,"Chasing a Dream","7GaUC5gtq4QkQw9MzaNCip"
"John Van Ness","4V01ryutv1MyRoR36YvY0D","[]",0.402,0.643,3,-9.406,1,0.0474,0.00911,0.00458,0.19,0.327,172.239,287742,"False",3,"A New Reason","7iUOOcjVgNv43lsq9Ba6pd"
"John Van Ness","4V01ryutv1MyRoR36YvY0D","[]",0.578,0.565,11,-7.043,0,0.0391,0.0039,0,0.123,0.226,105.992,256638,"False",3,"Another Heartache","14Iaj06Egb6dC1MomvjNNf"
"John Van Ness","4V01ryutv1MyRoR36YvY0D","[]",0.357,0.54,11,-9.82,0,0.0948,0.000566,0.00335,0.101,0.516,153.154,222540,"False",0,"Fault Lines (No Commentary)","3hyHWX8IGUBjnQ2M0P9gvK"
"John Van Ness","4V01ryutv1MyRoR36YvY0D","[]",0.383,0.603,11,-11.245,0,0.0509,1.13e-05,0.897,0.119,0.523,151.889,50155,"False",0,"Tremors","3f5npOVz5l3PN9bBiHQQf0"
"John Van Ness","4V01ryutv1MyRoR36YvY0D","[]",0.54,0.506,2,-7.449,1,0.0315,0.653,0.000589,0.18,0.423,72.945,145636,"False",3,"Fly Gently","5zHierokhBmZTy2lsjTFBa"
"John Van Ness","4V01ryutv1MyRoR36YvY0D","[]",0.493,0.217,7,-14.236,1,0.0337,0.0812,0.935,0.133,0.167,78.037,138855,"False",3,"Healing","43jWYGluhLpkTPOq41ClG5"
"John Van Ness","4V01ryutv1MyRoR36YvY0D","[]",0.45,0.348,0,-9.807,1,0.0266,0.142,0,0.0861,0.331,93.968,225324,"False",3,"Maybe Tomorrow (Alternative Mix)","6riJI4acUKofH6tuBUBfaM"
"Giano","6opfE078aND2HYDCjRbRj8","['deep funk house']",0.319,0.106,0,-25.116,0,0.0385,0.343,0.393,0.149,0.123,89.792,54133,"False",3,"Foresight","696JoWgCrpkVfsePN9bgFT"
"Giano","6opfE078aND2HYDCjRbRj8","['deep funk house']",0.336,0.619,8,-9.277,1,0.0876,0.00742,1.65e-06,0.104,0.036,84.109,247493,"False",3,"Salute (DnB Mix)","2gJduSoXjY9YbgBfO7NxFE"
"Giano","6opfE078aND2HYDCjRbRj8","['deep funk house']",0.74,0.803,11,-5.261,0,0.224,0.0117,3.22e-06,0.298,0.759,110.558,235960,"False",3,"Fantastic (feat. S1)","4b6tM3QzpO5Nb9Uxg4hRgw"
"Giano","6opfE078aND2HYDCjRbRj8","['deep funk house']",0.761,0.66,8,-9.06,1,0.234,0.0921,0,0.131,0.776,91.022,246267,"False",3,"Prélude to a Love Song (feat. Sinuous, Gayla, & Lyle Simpson)","5eMMi9XrNyevxbf56unqfh"
"Giano","6opfE078aND2HYDCjRbRj8","['deep funk house']",0.49,0.746,8,-8.501,1,0.348,0.0805,0,0.0436,0.223,87.976,267493,"False",3,"Spirit vs. Flesh (feat. Sivion & Brenda Bailey) [Sim City Mix by S1]","45hPpqlDpvJwmCu7HUOXe9"
"Giano","6opfE078aND2HYDCjRbRj8","['deep funk house']",0.395,0.727,8,-8.54,0,0.365,0.254,1.16e-06,0.112,0.394,90.709,233773,"False",3,"Fusion, Fellowship, Fission (feat. Brenda Bailey, Gayla, & Calista Thomas) [Ethereal Mix]","3uUI0QrLVnzAW3oyY5XND4"
"Giano","6opfE078aND2HYDCjRbRj8","['deep funk house']",0.606,0.736,6,-7.813,0,0.178,0.0848,2.88e-06,0.257,0.549,90.003,260587,"False",3,"We Need (feat. Brenda Bailey & Rone-iff Carr) [Nouveau Mix]","2gCUmx5OyyCOsDMJytpKyH"
"Giano","6opfE078aND2HYDCjRbRj8","['deep funk house']",0.593,0.815,6,-6.812,0,0.318,0.0094,0,0.261,0.9,91.325,168692,"False",3,"Faux Interlude","4uWZuSrgs3veI9AgXF7ZHR"
"Giano","6opfE078aND2HYDCjRbRj8","['deep funk house']",0.574,0.681,7,-7.641,0,0.363,0.062,0,0.0904,0.265,90.677,268200,"False",3,"No More (feat. J-Griff, Eric Cross, & Gayla)","5b82nnF75ZuO2JKhc8gnJu"
"Giano","6opfE078aND2HYDCjRbRj8","['deep funk house']",0.648,0.754,6,-8.868,1,0.352,0.071,0,0.149,0.566,117.622,255024,"False",3,"Fantastic (NrG Mix)","4R8935OOKx8iQ9677G8x2t"
